nivel 10
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
3,00
3,00
2,99
3,00
3,00
2,99
3,00
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,99
2,98
2,98
2,98
2,98
2,98
2,98
2,98
2,98
2,98
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,96
2,96
2,96
2,96
2,96
2,95
2,95
2,95
2,95
2,95
2,95
2,94
2,94
2,94
2,93
2,93
2,93
2,93
2,92
2,92
2,92
2,92
2,91
2,91
2,91
2,91
2,90
2,90
2,90
2,90
2,89
2,89
2,89
2,88
2,88
2,88
2,87
2,87
2,87
2,87
2,86
2,86
2,85
2,85
2,85
2,84
2,84
2,84
2,81
2,83
1,92
2,73
2,76
2,80
2,80
2,65
2,78
2,79
2,78
2,78
2,77
2,77
2,77
2,76
2,76
2,75
2,75
2,75
2,74
2,74
2,74
2,74
2,73
2,73
2,72
2,72
2,72
2,72
2,71
2,71
2,70
2,70
2,70
2,70
2,69
2,69
2,68
2,68
2,68
2,67
2,67
2,66
2,66
2,66
2,65
2,65
2,64
2,64
2,63
2,63
2,62
2,62
2,62
2,62
2,61
2,60
2,60
2,60
2,59
2,59
2,58
2,58
2,57
2,57
2,57
2,56
2,56
2,55
2,55
2,54
2,53
2,53
2,52
2,52
2,52
2,51
2,50
2,50
2,49
2,49
2,48
2,48
2,47
2,47
2,47
2,46
2,45
2,45
2,44
2,44
2,44
2,43
2,42
2,42
2,41
2,41
2,40
2,40
2,39
2,39
2,38
2,38
2,37
2,37
2,36
2,35
2,35
2,34
2,34
2,33
2,33
2,32
2,31
2,31
2,30
2,30
2,29
2,29
2,28
2,28
2,27
2,26
2,26
2,25
2,24
2,24
2,23
2,22
2,21
2,21
2,20
2,19
2,19
2,18
2,18
2,18
2,17
2,17
2,16
2,15
2,15
2,14
2,14
2,13
2,13
2,12
2,12
2,11
2,11
2,10
2,10
2,09
2,09
2,08
2,08
2,07
2,07
2,06
2,06
2,05
2,05
2,04
2,04
2,03
2,03
2,02
2,02
2,01
2,01
2,00
1,99
1,99
1,99
1,98
1,97
1,97
1,96
1,96
1,95
1,95
1,94
1,94
1,93
1,93
1,92
1,91
1,91
1,90
1,90
1,90
1,89
1,88
1,87
1,87
1,87
1,86
1,85
1,84
1,84
1,83
1,83
1,82
1,82
1,81
1,81
1,80
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
n/a
1,31
1,30
1,30
1,29
1,28
1,28
1,28
1,27
1,26
1,26
1,25
1,25
1,24
1,24
1,23
1,23
1,22
1,22
1,21
1,20
1,20
1,20
1,20
1,19
1,18
1,18
1,18
1,17
1,16
1,16
1,15
1,15
1,15
1,14
1,14
1,13
1,13
1,12
1,11
1,11
1,11
1,10
1,10
1,09
1,09
1,09
1,08
1,08
1,07
1,07
1,06
1,06
1,05
1,05
1,04
1,04
1,03
1,03
1,03
1,02
1,02
1,01
1,01
1,00
0,99
0,98
0,98
0,98
0,97
0,97
0,96
0,96
0,95
0,95
0,95
0,94
0,94
0,93
0,93
0,93
0,92
0,92
0,91
0,91
0,90
0,90
0,89
0,89
0,89
0,89
0,88
0,87
0,87
0,87
0,86
0,86
0,85
0,85
0,85
0,84
0,83
0,83
0,82
0,82
0,82
0,81
0,81
0,80
0,79
0,79
0,79
0,78
0,78
0,77
0,77
0,76
0,76
0,75
0,75
0,74
0,74
0,73
0,73
0,72
0,72
0,72
0,71
0,70
0,70
0,69
0,69
0,68
0,68
0,67
0,67
0,66
0,66
0,65
0,65
0,65
0,65
0,64
0,64
0,64
0,63
0,63
0,63
0,62
0,61
0,61
0,61
0,61
0,60
0,59
0,59
0,59
0,58
0,58
0,58
0,57
0,57
0,57
0,56
0,56
0,56
0,55
