Nivel 02
1,84
1,84
1,84
1,87
1,87
1,87
1,87
1,89
1,89
1,89
1,89
3,15
3,15
3,15
3,15
3,29
3,29
3,29
3,29
3,29
3,29
3,29
3,29
3,30
3,30
3,30
3,30
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,32
3,32
3,32
3,32
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,31
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,30
3,29
3,29
3,29
3,29
3,28
3,28
3,28
3,28
3,28
3,28
3,28
3,28
1,96
1,96
1,96
1,96
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,84
1,84
1,84
1,84
1,82
1,82
1,82
1,82
1,79
1,79
1,79
1,79
1,77
1,77
1,77
1,77
1,75
1,75
1,75
1,75
1,73
1,73
1,73
1,73
3,17
3,17
3,17
3,17
3,16
3,16
3,16
3,16
3,14
3,14
3,14
3,14
1,77
1,77
1,77
1,77
2,69
2,69
2,69
2,69
2,69
2,96
2,96
2,96
2,96
2,90
2,90
2,90
2,92
2,92
2,92
2,92
2,91
2,91
2,91
2,91
2,91
2,91
2,91
2,91
2,91
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
1,09
1,09
1,09
1,09
0,96
0,96
0,96
0,96
1,43
1,43
1,43
1,43
0,85
0,85
0,85
0,85
0,83
0,83
0,83
0,83
0,86
0,86
0,86
0,86
1,31
1,31
1,31
1,31
0,99
0,99
0,99
0,99
0,93
0,93
0,93
0,93
0,95
0,95
0,95
0,95
0,97
0,97
0,97
0,97
1,00
1,00
1,00
1,00
1,03
1,03
1,03
1,03
1,06
1,06
1,06
1,06
1,46
1,46
1,46
1,46
2,88
2,88
2,88
2,88
2,89
2,89
2,89
2,89
2,90
2,90
2,90
2,90
2,91
2,91
2,91
2,91
2,92
2,92
2,92
2,92
2,93
2,93
2,93
2,93
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,97
