nivel 5
2,79
2,92
2,00
2,91
2,95
2,96
2,97
2,97
2,97
2,98
2,99
2,99
2,99
3,00
3,01
3,01
3,02
3,02
3,03
3,03
3,04
3,04
3,05
3,05
3,05
3,06
3,06
3,07
3,07
3,07
3,05
3,08
3,09
3,09
2,75
3,09
3,11
3,11
3,12
3,12
3,12
3,13
3,13
3,13
3,13
3,14
3,14
3,15
3,15
3,15
3,16
3,17
3,17
3,17
3,17
3,17
2,63
1,94
1,75
1,75
1,75
1,77
1,76
1,76
1,77
1,77
1,78
1,78
1,78
1,79
1,79
1,80
1,81
1,81
1,81
1,81
1,82
1,82
1,83
1,83
1,84
1,84
1,84
1,85
1,85
1,86
1,86
1,86
1,87
1,87
2,40
1,91
1,89
1,89
1,89
2,04
1,93
2,25
1,96
1,91
1,92
1,94
1,94
2,15
1,98
1,98
2,17
3,12
1,95
1,93
2,16
2,14
1,95
2,02
2,51
2,01
2,04
2,18
2,67
2,19
1,96
1,94
1,94
2,01
2,44
1,97
1,95
1,96
2,74
2,80
1,99
1,96
1,96
1,96
1,96
2,06
1,79
1,77
1,75
3,14
3,14
3,16
3,14
3,14
3,12
3,11
3,10
2,60
3,03
3,07
3,07
3,05
3,04
3,03
3,02
3,01
3,00
2,99
2,97
2,97
2,96
2,90
2,08
2,73
2,89
2,90
2,88
2,87
2,86
2,85
2,82
2,81
2,80
2,79
2,78
2,77
2,75
2,74
2,74
2,72
2,71
2,69
2,68
2,67
2,66
2,65
2,64
2,62
2,61
2,60
2,59
2,59
2,57
2,56
2,55
2,54
2,53
2,51
2,50
2,49
2,48
2,47
2,46
2,43
2,42
2,41
2,40
2,39
2,38
2,36
2,35
2,34
2,33
2,31
2,30
2,29
2,29
2,27
2,25
2,24
2,23
2,22
2,21
2,19
2,18
2,18
2,17
2,15
2,13
2,12
2,11
2,10
2,09
2,07
2,06
2,05
2,04
2,03
2,01
2,01
1,98
1,97
1,96
1,95
1,93
1,92
1,91
1,90
1,89
1,86
1,85
1,84
1,83
1,82
1,81
1,79
1,77
1,77
1,76
1,73
1,73
1,72
1,70
1,69
1,68
1,68
1,65
1,64
1,63
1,62
1,61
1,58
1,58
1,57
1,55
1,54
1,52
1,51
1,50
1,49
1,47
1,46
1,45
1,44
1,42
1,42
1,39
1,38
1,37
1,36
1,34
1,33
1,32
1,31
1,29
1,29
1,26
1,25
1,24
1,23
1,22
1,20
1,19
1,18
1,21
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,21
1,21
1,21
1,21
1,21
1,21
1,20
1,20
1,20
1,20
1,20
1,20
1,19
1,19
1,19
1,19
1,19
1,19
1,18
1,18
1,18
1,18
1,18
1,17
1,18
1,17
1,17
1,17
1,17
1,16
1,16
1,17
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,15
1,15
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,13
1,13
1,13
1,13
1,13
1,13
1,13
1,12
1,12
1,12
1,12
1,12
1,11
1,11
1,12
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,10
1,10
1,10
1,10
1,10
1,09
1,10
